iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
40,10,6,0,23,0.1667,4
40,11,7,0,25.5,0.2857,3
40,12,7,0,21.5,0.2857,4
40,13,7,0,21,0.4881,2
40,14,7,0,26.5,0.3968,2
40,15,7,0,24,0.1429,4
40,16,8,0,27.5,0.3869,2
40,17,8,0,26.5,0.3214,3
40,18,8,0,20,0.7917,1
40,19,8,0,27.5,0.125,5
40,20,8,0,30,0.3571,2
40,21,9,0,33,0.287,3
40,22,9,0,31.5,0.3241,3
40,23,9,0,32,0.1759,4
40,24,9,0,30,0.2639,4
40,25,9,0,29.5,0.375,3
40,26,10,0,28,0.5185,2
40,27,10,0,32.5,0.3111,3
40,28,10,0,34.5,0.3444,4
40,29,10,0,31,0.2444,3
40,30,10,0,37.5,0.4,3
40,31,11,0,36,0.4727,3
40,32,11,0,37.5,0.5348,2
40,33,11,0,34,0.5848,2
40,34,11,0,40.5,0.1879,4
40,35,11,0,38.5,0.5439,2
40,36,12,0,41.5,0.4444,3
40,37,12,0,38.5,0.4899,2
40,38,12,0,45,0.2922,3
40,39,12,0,44,0.3485,2
40,40,12,0,43,0.5215,1
40,41,13,0,43,0.2009,5
40,42,13,0,47,0.4327,2
40,43,13,0,39,0.5513,2
40,44,13,0,48.5,0.4015,2
40,45,13,0,45,0.2329,4
41,0,5,0,17.5,1,1
41,1,5,0,21.5,0.25,3
41,2,5,0,16.5,0.25,3
41,3,5,0,20.5,0.1,4
41,4,5,0,22,0.1,4
41,5,5,0,21.5,0,5
41,6,6,0,28.5,0.3333,3
41,7,6,0,25.5,0.2667,3
41,8,6,0,24.5,0.6944,1
41,9,6,0,23,0.4444,2
41,10,6,0,23.5,0.6944,1
41,11,7,0,30.5,0.3056,3
41,12,7,0,28,0.4643,2
41,13,7,0,24.5,0.5238,2
41,14,7,0,28,0.3254,2
41,15,7,0,30.5,0.0476,6
41,16,8,0,29.5,0.6101,1
41,17,8,0,29.5,0.125,5
41,18,8,0,30,0.5119,2
41,19,8,0,32.5,0.4167,3
41,20,8,0,30.5,0.244,3
41,21,9,0,36,0.6227,1
41,22,9,0,28.5,0.7361,1
41,23,9,0,29,0.6204,2
41,24,9,0,42,0.4625,2
41,25,9,0,33,0.3588,3
41,26,10,0,35.5,0.3407,3
41,27,10,0,36.5,0.6204,1
41,28,10,0,33.5,0.3933,2
41,29,10,0,33,0.4481,3
41,30,10,0,40,0.5596,1
41,31,11,0,38,0.4709,2
41,32,11,0,39,0.497,2
41,33,11,0,37,0.5333,2
41,34,11,0,43,0.5345,1
41,35,11,0,38.5,0.5173,2
41,36,12,0,45,0.5338,1
41,37,12,0,44.5,0.4333,2
41,38,12,0,43.5,0.4924,2
41,39,12,0,47.5,0.5462,1
41,40,12,0,42.5,0.6035,1
41,41,13,0,41.5,0.3925,3
41,42,13,0,37.5,0.3632,4
41,43,13,0,46,0.4688,2
41,44,13,0,50,0.4509,3
41,45,13,0,38,0.6442,1
42,0,5,0,15.5,1,2
42,1,5,0,21,0.85,1
42,2,5,0,21.5,0.5,2
42,3,5,0,22,0.1,4
42,4,5,0,23,0.25,3
42,5,5,0,20,0.5,2
42,6,6,0,26,0.1333,4
42,7,6,0,25,0.3333,3
42,8,6,0,25.5,0.2667,3
42,9,6,0,26,0.2333,3
42,10,6,0,26.5,0.2667,3
42,11,7,0,27.5,0.6349,1
42,12,7,0,27,0.2143,4
42,13,7,0,27,0.3571,2
42,14,7,0,29.5,0.6111,1
42,15,7,0,21.5,0.7857,1
42,16,8,0,31,0.3929,2
42,17,8,0,30,0.2798,4
42,18,8,0,31.5,0.4792,2
42,19,8,0,30.5,0.4048,3
42,20,8,0,28,0.6905,1
42,21,9,0,29,0.287,3
42,22,9,0,26.5,0.5278,2
42,23,9,0,32.5,0.5046,2
42,24,9,0,31.5,0.4491,3
42,25,9,0,31.5,0.5139,2
42,26,10,0,32.5,0.7296,1
42,27,10,0,31.5,0.5741,2
42,28,10,0,31,0.6,2
42,29,10,0,33,0.4,3
42,30,10,0,35.5,0.7056,1
42,31,11,0,41,0.5076,2
42,32,11,0,35,0.647,1
42,33,11,0,35.5,0.7182,1
42,34,11,0,36.5,0.6015,1
42,35,11,0,39,0.5894,1
42,36,12,0,39,0.5177,2
42,37,12,0,37,0.5316,2
42,38,12,0,38,0.6692,1
42,39,12,0,38.5,0.5115,1
42,40,12,0,32.5,0.4568,2
42,41,13,0,46,0.4776,3
42,42,13,0,42.5,0.5951,1
42,43,13,0,45.5,0.5502,1
42,44,13,0,41,0.5511,1
42,45,13,0,46,0.4989,3
43,0,5,0,14.5,1,2
43,1,5,0,18,0.3,3
43,2,5,0,21.5,0.2,3
43,3,5,0,17.5,0.25,3
43,4,5,0,20,0.4,2
43,5,5,0,23,0.4333,2
43,6,6,0,26,0.1333,4
43,7,6,0,21,0.1333,4
43,8,6,0,24,0.1333,4
43,9,6,0,24.5,0.65,1
43,10,6,0,24,0.2,4
43,11,7,0,29.5,0.254,3
43,12,7,0,29.5,0.4048,3
43,13,7,0,24,0.5159,2
43,14,7,0,24.5,0.8016,1
43,15,7,0,22.5,0.746,1
43,16,8,0,39.5,0.3482,3
43,17,8,0,35.5,0.381,3
43,18,8,0,34,0.244,3
43,19,8,0,38,0.125,5
43,20,8,0,35,0.1786,4
43,21,9,0,32.5,0.5255,2
43,22,9,0,30,0.706,1
43,23,9,0,39.5,0.2593,3
43,24,9,0,38,0.1944,4
43,25,9,0,29.5,0.2454,4
43,26,10,0,43,0.3648,2
43,27,10,0,38,0.5122,1
43,28,10,0,41.5,0.36,3
43,29,10,0,41.5,0.2444,4
43,30,10,0,37,0.4259,3
43,31,11,0,47.5,0.3364,3
43,32,11,0,42,0.4045,3
43,33,11,0,41,0.3273,4
43,34,11,0,37,0.4961,2
43,35,11,0,42.5,0.583,1
43,36,12,0,42.5,0.3056,3
43,37,12,0,42.5,0.3023,3
43,38,12,0,47,0.4792,1
43,39,12,0,40.5,0.6111,1
43,40,12,0,42,0.5775,1
43,41,13,0,39.5,0.4639,2
43,42,13,0,39.5,0.3872,3
43,43,13,0,50,0.312,4
43,44,13,0,47.5,0.4647,3
43,45,13,0,53.5,0.3491,3
44,0,5,0,18.5,1,1
44,1,5,0,21.5,0.7167,1
44,2,5,0,21,0.2,3
44,3,5,0,21,0.25,3
44,4,5,0,22,0.25,3
44,5,5,0,19,0.35,2
44,6,6,0,26,0.4778,2
44,7,6,0,25,0.1333,4
44,8,6,0,20.5,0.7889,1
44,9,6,0,21,0.6833,1
44,10,6,0,23,0.6,2
44,11,7,0,25.5,0.4643,2
44,12,7,0,26.5,0.6508,1
44,13,7,0,26.5,0.5397,2
44,14,7,0,24,0.754,1
44,15,7,0,27.5,0.119,5
44,16,8,0,33.5,0.1905,4
44,17,8,0,27.5,0.2321,4
44,18,8,0,27,0.5089,2
44,19,8,0,30.5,0.4167,2
44,20,7,1,23,0.1667,4
44,21,8,1,32,0.244,3
44,22,8,1,30.5,0.5923,1
44,23,8,1,30.5,0.6399,1
44,24,8,1,30,0.1786,4
44,25,8,1,31,0.25,3
44,26,9,1,32.5,0.3889,2
44,27,9,1,30,0.5324,2
44,28,9,1,37,0.3963,2
44,29,9,1,33,0.6065,1
44,30,9,1,36,0.4907,2
44,31,10,1,36,0.387,2
44,32,10,1,30.5,0.4648,2
44,33,10,1,32.5,0.5167,2
44,34,10,1,34.5,0.3804,3
44,35,10,1,36.5,0.4556,3
44,36,11,1,34.5,0.4136,2
44,37,11,1,35.5,0.3576,3
44,38,11,1,36.5,0.5217,1
44,39,11,1,33,0.4333,3
44,40,11,1,35.5,0.4439,2
44,41,12,1,35.5,0.5467,2
44,42,12,1,37.5,0.4682,2
44,43,12,1,39.5,0.5919,1
44,44,12,1,39.5,0.4929,2
44,45,12,1,38,0.5253,1
45,0,5,0,16.5,1,3
45,1,5,0,24,0.2,3
45,2,5,0,20,0.5,2
45,3,5,0,23,0.2,3
45,4,5,0,25,0.7333,1
45,5,5,0,26,0.25,3
45,6,6,0,27,0.7111,1
45,7,6,0,23,0.5333,2
45,8,6,0,23,0.2889,3
45,9,6,0,23,0.6333,1
45,10,6,0,28.5,0.4778,2
45,11,7,0,29.5,0.619,2
45,12,7,0,34,0.2381,4
45,13,7,0,27.5,0.5556,2
45,14,7,0,26.5,0.3492,2
45,15,7,0,31.5,0.5706,1
45,16,8,0,35,0.381,3
45,17,8,0,32,0.5595,2
45,18,8,0,35,0.3601,2
45,19,8,0,31,0.3393,3
45,20,8,0,28,0.4226,3
45,21,9,0,33.5,0.6306,1
45,22,9,0,28.5,0.4375,2
45,23,9,0,33,0.5782,1
45,24,9,0,37,0.588,2
45,25,9,0,39,0.25,5
45,26,10,0,34.5,0.3704,3
45,27,10,0,35.5,0.4963,2
45,28,10,0,38,0.4574,2
45,29,10,0,36,0.6556,1
45,30,10,0,45.5,0.44,2
45,31,11,0,39,0.4985,2
45,32,11,0,39.5,0.3939,3
45,33,11,0,38.5,0.5052,2
45,34,11,0,38,0.5455,2
45,35,11,0,39,0.65,1
45,36,12,0,42.5,0.4152,3
45,37,12,0,47,0.5013,2
45,38,11,1,39,0.4424,3
45,39,11,1,41,0.6088,1
45,40,11,1,39,0.6273,1
45,41,12,1,43,0.5606,2
45,42,12,1,46.5,0.5861,1
45,43,12,1,41.5,0.5051,2
45,44,12,1,42,0.6187,1
45,45,12,1,40,0.6331,1
46,0,5,0,14.5,1,1
46,1,5,0,24,0,5
46,2,5,0,25,0.25,3
46,3,5,0,24,0.1,4
46,4,5,0,22,0.1,4
46,5,5,0,25.5,0.1,4
46,6,6,0,27.5,0.2667,3
46,7,6,0,20.5,0.5222,2
46,8,6,0,25.5,0.4778,2
46,9,6,0,28.5,0.4889,2
46,10,6,0,19,0.4778,2
46,11,7,0,29.5,0.2381,4
46,12,7,0,25.5,0.3532,2
46,13,7,0,26.5,0.5079,2
46,14,7,0,25,0.5238,2
46,15,7,0,25.5,0.1429,5
46,16,8,0,27.5,0.5208,2
46,17,8,0,24,0.3155,3
46,18,8,0,29.5,0.3482,3
46,19,8,0,32,0.2857,3
46,20,8,0,35.5,0.381,3
46,21,9,0,34,0.5866,1
46,22,9,0,27.5,0.4917,2
46,23,9,0,39,0.319,3
46,24,9,0,31.5,0.2639,4
46,25,9,0,34,0.2847,4
46,26,10,0,37,0.5944,1
46,27,10,0,33,0.4481,3
46,28,10,0,34.5,0.3333,4
46,29,10,0,36,0.5607,1
46,30,10,0,29,0.5667,2
46,31,11,0,34,0.5485,2
46,32,11,0,38,0.5303,2
46,33,11,0,37,0.5915,1
46,34,11,0,38.5,0.3576,3
46,35,11,0,38.5,0.6121,2
46,36,12,0,44,0.5404,1
46,37,12,0,44,0.4679,2
46,38,12,0,42,0.5215,2
46,39,12,0,43,0.5162,1
46,40,12,0,42,0.6023,1
46,41,13,0,44,0.6041,1
46,42,12,1,35,0.4167,4
46,43,12,1,37.5,0.5253,2
46,44,12,1,48.5,0.4841,2
46,45,12,1,41.5,0.3088,3
47,0,5,0,15,1,2
47,1,5,0,20.5,0.2,3
47,2,5,0,21.5,0.2,3
47,3,5,0,19,0.3,3
47,4,5,0,18.5,0.25,3
47,5,5,0,21,0.6417,1
47,6,6,0,21,0.3333,3
47,7,6,0,15,0.7778,1
47,8,6,0,23.5,0.3556,2
47,9,6,0,28,0.2889,3
47,10,6,0,23,0.2,4
47,11,7,0,30,0.2857,3
47,12,7,0,27.5,0.2619,3
47,13,7,0,28.5,0.4143,2
47,14,7,0,24,0.2857,4
47,15,7,0,27.5,0.2381,4
47,16,8,0,26.5,0.3988,3
47,17,8,0,24,0.5417,2
47,18,8,0,30.5,0.6131,1
47,19,8,0,20,0.5,3
47,20,8,0,25.5,0.6726,1
47,21,9,0,32,0.4231,2
47,22,9,0,28,0.6204,1
47,23,9,0,30,0.3912,3
47,24,9,0,35,0.3727,3
47,25,9,0,33,0.3102,4
47,26,10,0,34,0.5607,1
47,27,10,0,36.5,0.1222,5
47,28,10,0,34.5,0.2,4
47,29,10,0,38,0.2926,3
47,30,10,0,31,0.2778,3
47,31,11,0,37.5,0.4227,2
47,32,11,0,34.5,0.4218,3
47,33,11,0,34.5,0.3788,2
47,34,11,0,33,0.6521,1
47,35,11,0,39,0.6455,1
47,36,12,0,31.5,0.6141,1
47,37,12,0,33,0.5801,1
47,38,11,1,32,0.4894,2
47,39,11,1,36.5,0.2924,4
47,40,11,1,32.5,0.507,1
47,41,12,1,41,0.4352,2
47,42,12,1,42,0.302,2
47,43,12,1,40.5,0.2702,4
47,44,12,1,42,0.2424,4
47,45,12,1,43.5,0.4212,2
48,0,5,0,12,1,1
48,1,5,0,25.5,0.4333,2
48,2,5,0,14.5,0.7167,1
48,3,5,0,23.5,0.25,3
48,4,5,0,21,0.6667,1
48,5,5,0,16.5,0.3,3
48,6,6,0,19,0.8222,1
48,7,6,0,26.5,0.2667,3
48,8,6,0,27.5,0.3556,2
48,9,6,0,19.5,0.2889,3
48,10,6,0,24,0.1667,4
48,11,7,0,22,0.4683,2
48,12,7,0,24.5,0.4524,3
48,13,7,0,26.5,0.5,2
48,14,7,0,25.5,0.7143,1
48,15,7,0,28,0.2857,4
48,16,8,0,22.5,0.6845,1
48,17,8,0,32,0.4643,2
48,18,8,0,28.5,0.6202,1
48,19,8,0,32,0.3988,3
48,20,8,0,29.5,0.375,2
48,21,9,0,28,0.4583,3
48,22,9,0,38.5,0.3829,2
48,23,9,0,31,0.4975,1
48,24,9,0,36,0.3912,2
48,25,8,1,28.5,0.5095,1
48,26,9,1,30.5,0.4708,2
48,27,9,1,32,0.5681,1
48,28,9,1,30.5,0.669,1
48,29,9,1,29,0.6667,1
48,30,9,1,29.5,0.6528,1
48,31,10,1,33.5,0.5833,1
48,32,10,1,36.5,0.3037,3
48,33,10,1,34,0.5119,2
48,34,10,1,27.5,0.7333,1
48,35,10,1,34,0.5519,2
48,36,11,1,39,0.4848,2
48,37,11,1,32.5,0.7121,1
48,38,11,1,31.5,0.6242,2
48,39,11,1,37,0.6218,1
48,40,11,1,30.5,0.5394,2
48,41,12,1,36.5,0.5619,2
48,42,12,1,42,0.4192,3
48,43,12,1,36,0.5265,2
48,44,12,1,45.5,0.471,2
48,45,12,1,39.5,0.3427,3
49,0,5,0,17,1,2
49,1,5,0,18,0.5,2
49,2,5,0,17.5,0.5,2
49,3,5,0,20.5,0.55,2
49,4,5,0,18.5,0.25,3
49,5,5,0,22,0.5,2
49,6,6,0,19,0.1333,4
49,7,6,0,19.5,0.3333,3
49,8,6,0,25,0.0667,5
49,9,6,0,23,0.6056,1
49,10,6,0,24,0.2,4
49,11,7,0,25.5,0.5873,1
49,12,7,0,27.5,0.2619,3
49,13,7,0,26.5,0.0952,5
49,14,7,0,29.5,0.2381,4
49,15,7,0,24,0.0952,5
49,16,8,0,32.5,0.0714,6
49,17,8,0,29,0.2619,3
49,18,8,0,29.5,0.1071,5
49,19,8,0,28.5,0.2143,3
49,20,8,0,29.5,0.3988,3
49,21,9,0,35,0.2731,3
49,22,9,0,33,0.0972,6
49,23,9,0,38,0.2222,4
49,24,9,0,34.5,0.444,2
49,25,9,0,34.5,0.0972,6
49,26,10,0,41,0.1556,4
49,27,10,0,38.5,0.3741,3
49,28,10,0,32.5,0.3063,3
49,29,10,0,36,0.3685,3
49,30,10,0,32,0.3748,3
49,31,11,0,36.5,0.4818,3
49,32,11,0,37.5,0.2636,3
49,33,11,0,36.5,0.4176,2
49,34,11,0,38,0.5306,1
49,35,11,0,33,0.6227,1
49,36,12,0,38.5,0.2841,4
49,37,12,0,41,0.3813,3
49,38,12,0,38.5,0.298,4
49,39,11,1,39.5,0.4382,2
49,40,11,1,36.5,0.3576,2
49,41,12,1,43.5,0.3321,4
49,42,12,1,43,0.202,4
49,43,12,1,32,0.2121,6
49,44,12,1,39.5,0.2172,5
49,45,12,1,31.5,0.448,2
