iteration,timestamp,no_of_UAV,no_of_Fail_UAV,Coverage,network_efficiency,num_components
19,27,10,0,74.5,0.5593,2
19,28,10,0,84.0,0.7407,1
19,29,10,0,83.0,0.7704,1
19,30,11,0,45.5,0.5167,1
19,31,11,0,60.0,0.5318,2
19,32,11,0,72.5,0.5742,2
19,33,11,0,85.5,0.6591,1
19,34,11,0,82.0,0.6455,1
19,35,12,0,90.5,0.7273,1
19,36,12,0,91.0,0.7096,1
19,37,12,0,82.5,0.6427,1
19,38,12,0,87.0,0.7096,1
19,39,12,0,90.0,0.6944,1
19,40,13,0,88.0,0.6902,1
19,41,13,0,88.5,0.7286,1
19,42,13,0,96.0,0.7457,1
19,43,13,0,96.0,0.6624,1
19,44,13,0,93.0,0.7222,1
19,45,14,0,40.0,0.5264,1
19,46,14,0,63.0,0.4566,2
19,47,14,0,60.5,0.6227,2
19,48,14,0,83.0,0.5321,2
19,49,14,0,85.0,0.6575,1
19,50,15,0,82.5,0.6286,2
19,51,14,1,81.5,0.6579,1
19,52,14,1,88.5,0.6538,1
19,53,13,2,89.0,0.6786,1
19,54,13,2,79.0,0.6453,1
19,55,14,2,79.0,0.685,1
19,56,13,3,79.5,0.6722,1
19,57,13,3,80.0,0.6656,1
19,58,11,5,88.5,0.654,1
19,59,10,6,80.0,0.6227,1
19,60,10,7,73.0,0.6445,1
19,61,10,7,67.5,0.6907,1
19,62,10,7,77.5,0.6315,1
19,63,10,7,76.0,0.7037,1
19,64,9,8,76.5,0.7481,1
19,65,10,8,63.0,0.6,2
19,66,10,8,72.0,0.663,1
19,67,10,8,60.5,0.6481,1
19,68,10,8,75.5,0.6704,1
19,69,10,8,75.0,0.6889,1
19,70,11,8,87.0,0.7515,1
19,71,11,8,87.5,0.6788,1
19,72,10,9,85.5,0.7303,1
19,73,10,9,79.5,0.737,1
19,74,9,10,86.0,0.7074,1
19,75,9,10,80.5,0.7593,1
20,0,5,0,0.0,1.0,1
20,1,5,0,31.0,0.85,1
20,2,5,0,35.5,0.7333,1
20,3,5,0,47.5,0.7167,1
20,4,5,0,47.5,0.7167,1
20,5,6,0,62.0,0.5667,2
20,6,6,0,56.0,0.8667,1
20,7,6,0,57.5,0.8667,1
20,8,6,0,63.0,0.7444,1
20,9,6,0,62.5,0.7556,1
20,10,7,0,55.0,0.5556,2
20,11,7,0,62.0,0.8333,1
20,12,7,0,71.0,0.8095,1
20,13,7,0,69.0,0.8571,1
20,14,7,0,77.5,0.8333,1
20,15,8,0,5.0,0.5815,1
20,16,8,0,21.0,0.6381,1
20,17,8,0,22.0,0.6518,1
20,18,8,0,26.5,0.503,2
20,19,8,0,48.5,0.5268,2
20,20,9,0,64.0,0.7014,1
20,21,9,0,56.0,0.5579,2
20,22,9,0,68.0,0.5486,2
20,23,9,0,63.0,0.544,2
20,24,9,0,71.5,0.4352,3
20,25,10,0,76.5,0.5037,2
20,26,10,0,63.0,0.5952,1
20,27,10,0,69.5,0.6407,1
20,28,10,0,67.0,0.5333,2
20,29,10,0,75.5,0.7074,1
20,30,11,0,28.5,0.503,2
20,31,11,0,58.5,0.5706,1
20,32,10,1,70.5,0.61,1
20,33,10,1,77.5,0.7074,1
20,34,10,1,76.5,0.7259,1
20,35,11,1,91.5,0.6652,1
20,36,11,1,80.0,0.6224,1
20,37,11,1,82.0,0.6848,1
20,38,11,1,75.0,0.7848,1
20,39,11,1,77.5,0.6727,1
20,40,12,1,85.5,0.5884,2
20,41,12,1,86.0,0.7045,1
20,42,12,1,97.0,0.7929,1
20,43,12,1,82.0,0.7045,1
20,44,12,1,82.5,0.6944,1
20,45,13,1,41.0,0.5027,1
20,46,13,1,44.5,0.6132,1
20,47,13,1,69.5,0.578,2
20,48,13,1,87.5,0.665,1
20,49,13,1,86.0,0.6709,1
20,50,14,1,93.0,0.6685,1
20,51,14,1,89.5,0.6914,1
20,52,13,2,91.0,0.6639,1
20,53,12,3,84.5,0.6966,1
20,54,11,4,85.0,0.6187,1
20,55,11,5,83.5,0.6515,2
20,56,11,5,85.0,0.7242,1
20,57,11,5,87.5,0.7636,1
20,58,10,6,82.5,0.7152,1
20,59,10,6,79.5,0.6648,1
20,60,11,6,63.0,0.7727,1
20,61,11,6,62.5,0.5603,1
20,62,11,6,70.5,0.6,1
20,63,11,6,68.0,0.6248,1
20,64,10,7,79.5,0.6606,1
20,65,11,7,67.5,0.5697,2
20,66,11,7,70.5,0.6,2
20,67,11,7,74.5,0.613,1
20,68,10,8,69.0,0.7136,1
20,69,10,8,62.0,0.6637,1
20,70,11,8,70.5,0.6121,2
20,71,11,8,65.5,0.5939,2
20,72,11,8,78.0,0.6855,1
20,73,11,8,80.5,0.5682,2
20,74,11,8,79.0,0.6515,2
20,75,11,8,76.5,0.547,2
21,0,5,0,0.0,1.0,1
21,1,5,0,7.5,0.25,3
21,2,5,0,23.5,0.5,2
21,3,5,0,28.0,0.2,3
21,4,5,0,25.5,0.2,3
21,5,6,0,46.0,0.7444,1
21,6,6,0,58.5,0.6,2
21,7,6,0,71.0,0.6833,1
21,8,6,0,55.0,0.8667,1
21,9,6,0,70.0,0.7667,1
21,10,7,0,63.5,0.881,1
21,11,7,0,69.0,0.8254,1
21,12,7,0,63.0,0.7302,1
21,13,7,0,76.5,0.8095,1
21,14,7,0,71.5,0.8333,1
21,15,8,0,14.5,0.6845,1
21,16,8,0,28.5,0.2321,4
21,17,8,0,40.0,0.4226,3
21,18,8,0,63.0,0.5208,2
21,19,8,0,64.5,0.7679,1
21,20,9,0,72.5,0.6991,1
21,21,9,0,66.5,0.8056,1
21,22,9,0,74.5,0.6644,1
21,23,9,0,83.5,0.7222,1
21,24,9,0,77.5,0.787,1
21,25,10,0,77.0,0.7815,1
21,26,10,0,74.5,0.6556,1
21,27,10,0,76.5,0.7296,1
21,28,10,0,83.5,0.7444,1
21,29,10,0,86.5,0.7296,1
21,30,11,0,34.5,0.5742,2
21,31,11,0,56.5,0.5697,2
21,32,11,0,74.5,0.4303,3
21,33,10,1,82.0,0.4667,3
21,34,10,1,87.5,0.7444,1
21,35,11,1,78.0,0.5385,2
21,36,11,1,81.0,0.7788,1
21,37,11,1,81.5,0.7909,1
21,38,11,1,81.5,0.7545,1
21,39,11,1,88.5,0.703,1
21,40,12,1,75.0,0.6806,1
21,41,12,1,89.0,0.7753,1
21,42,12,1,87.0,0.6932,1
21,43,12,1,91.5,0.6806,1
21,44,12,1,83.0,0.7298,1
21,45,13,1,35.0,0.5139,2
21,46,13,1,66.5,0.6934,1
21,47,13,1,88.5,0.7415,1
21,48,13,1,82.5,0.6955,1
21,49,13,1,88.0,0.6902,1
21,50,14,1,86.5,0.6722,1
21,51,14,1,86.0,0.6593,1
21,52,14,1,85.0,0.6749,1
21,53,14,1,88.0,0.696,1
21,54,10,5,86.5,0.6694,1
21,55,10,6,79.0,0.7455,1
21,56,9,7,68.0,0.8056,1
21,57,8,8,72.5,0.8333,1
21,58,8,8,70.5,0.8214,1
21,59,8,8,69.0,0.6964,2
21,60,9,8,56.5,0.4259,2
21,61,9,8,79.5,0.7037,1
21,62,9,8,74.0,0.706,1
21,63,9,8,69.0,0.7593,1
21,64,9,8,70.5,0.7269,1
21,65,9,9,76.0,0.7778,1
21,66,9,9,74.5,0.7037,1
21,67,9,9,60.5,0.669,1
21,68,9,9,70.0,0.6389,1
21,69,9,9,67.5,0.7361,1
21,70,10,9,67.5,0.7741,1
21,71,10,9,75.0,0.7444,1
21,72,10,9,76.0,0.8444,1
21,73,10,9,73.5,0.8,1
21,74,9,10,78.5,0.7259,1
21,75,9,10,72.0,0.6852,1
22,0,5,0,47.5,1.0,1
22,1,5,0,46.5,0.7333,1
22,2,5,0,53.0,0.7333,1
22,3,5,0,46.0,0.95,1
22,4,5,0,59.5,0.9,1
22,5,6,0,44.0,0.6667,2
22,6,6,0,54.0,0.8667,1
22,7,6,0,57.0,0.7667,1
22,8,6,0,65.0,0.7667,1
22,9,6,0,49.5,0.7889,1
22,10,7,0,65.5,0.881,1
22,11,7,0,73.5,0.6508,1
22,12,7,0,66.0,0.7143,1
22,13,7,0,73.5,0.754,1
22,14,7,0,67.5,0.8175,1
22,15,8,0,0.5,0.5268,2
22,16,8,0,25.5,0.2649,3
22,17,8,0,29.5,0.3155,3
22,18,8,0,34.5,0.6667,1
22,19,8,0,50.0,0.6577,1
22,20,9,0,54.0,0.6574,1
22,21,9,0,54.5,0.75,1
22,22,9,0,64.5,0.7685,1
22,23,9,0,58.0,0.7222,1
22,24,9,0,67.0,0.8148,1
22,25,10,0,71.5,0.7407,1
22,26,10,0,73.5,0.7093,1
22,27,10,0,84.0,0.8,1
22,28,10,0,85.5,0.7593,1
22,29,10,0,80.5,0.7333,1
22,30,11,0,58.0,0.4818,2
22,31,11,0,60.5,0.48,2
22,32,11,0,81.0,0.5591,2
22,33,11,0,68.5,0.6424,1
22,34,11,0,88.5,0.6773,1
22,35,12,0,85.0,0.6717,1
22,36,12,0,83.0,0.7045,1
22,37,12,0,83.0,0.6364,1
22,38,12,0,88.0,0.7172,1
22,39,12,0,92.5,0.7374,1
22,40,13,0,89.5,0.6774,1
22,41,13,0,93.5,0.6944,1
22,42,13,0,94.5,0.6709,1
22,43,13,0,91.0,0.6517,1
22,44,13,0,92.5,0.7073,1
22,45,14,0,46.0,0.4222,3
22,46,14,0,58.5,0.5804,1
22,47,14,0,73.0,0.5984,1
22,48,14,0,80.0,0.6291,1
22,49,14,0,91.0,0.6667,1
22,50,15,0,93.5,0.6611,1
22,51,15,0,90.0,0.6333,1
22,52,14,1,93.5,0.6841,1
22,53,13,2,93.0,0.7766,1
22,54,13,2,97.0,0.7393,1
22,55,13,3,88.5,0.717,1
22,56,12,4,94.5,0.6432,1
22,57,12,4,84.5,0.6667,1
22,58,12,4,90.0,0.7045,1
22,59,11,5,88.0,0.6788,1
22,60,11,6,71.5,0.6515,1
22,61,10,7,70.0,0.697,1
22,62,10,7,66.0,0.687,1
22,63,10,7,63.5,0.6963,1
22,64,10,7,61.5,0.6833,1
22,65,11,7,73.5,0.653,1
22,66,11,7,78.0,0.6273,1
22,67,11,7,69.5,0.6879,1
22,68,11,7,76.0,0.6409,1
22,69,11,7,76.5,0.6924,1
22,70,11,8,69.0,0.5732,2
22,71,11,8,85.5,0.6242,2
22,72,11,8,84.5,0.5848,2
22,73,10,9,82.0,0.7061,1
22,74,10,9,67.0,0.6241,1
22,75,10,9,74.5,0.5848,1
23,0,5,0,6.5,1.0,2
23,1,5,0,48.0,0.85,1
23,2,5,0,53.5,0.5,2
23,3,5,0,59.0,0.5,2
23,4,5,0,52.5,0.9,1
23,5,6,0,66.0,0.7444,1
23,6,6,0,64.5,0.7889,1
23,7,6,0,64.0,0.8333,1
23,8,6,0,54.5,0.7444,1
23,9,6,0,60.5,0.7889,1
23,10,7,0,66.0,0.5714,2
23,11,7,0,75.5,0.8333,1
23,12,7,0,69.5,0.619,2
23,13,7,0,59.5,0.7222,1
23,14,7,0,68.0,0.8095,1
23,15,8,0,4.0,0.6101,1
23,16,8,0,16.5,0.3988,3
23,17,8,0,24.0,0.5714,2
23,18,8,0,51.0,0.625,1
23,19,8,0,50.0,0.6131,1
23,20,9,0,48.0,0.7546,1
23,21,9,0,65.0,0.5694,2
23,22,9,0,70.5,0.4755,2
23,23,9,0,71.0,0.7014,1
23,24,9,0,63.5,0.75,1
23,25,10,0,75.5,0.7519,1
23,26,10,0,75.0,0.7889,1
23,27,10,0,78.0,0.6704,1
23,28,10,0,88.0,0.8,1
23,29,10,0,81.0,0.6759,1
23,30,11,0,32.5,0.5891,1
23,31,11,0,62.0,0.5458,1
23,32,11,0,52.5,0.6667,1
23,33,11,0,83.5,0.5818,2
23,34,11,0,80.5,0.7061,1
23,35,12,0,69.0,0.6199,1
23,36,12,0,79.5,0.6919,1
23,37,12,0,81.5,0.7222,1
23,38,12,0,84.5,0.7273,1
23,39,12,0,82.0,0.6692,1
23,40,13,0,90.0,0.5449,2
23,41,13,0,92.5,0.7436,1
23,42,13,0,92.0,0.765,1
23,43,13,0,92.0,0.7372,1
23,44,13,0,97.5,0.7201,1
23,45,14,0,62.0,0.4291,2
23,46,14,0,64.0,0.2495,3
23,47,14,0,62.5,0.3148,2
23,48,14,0,68.5,0.4087,2
23,49,14,0,78.5,0.4923,2
23,50,14,1,90.0,0.6214,1
23,51,14,1,79.0,0.7051,1
23,52,14,1,82.0,0.706,1
23,53,14,1,82.0,0.6419,1
23,54,12,3,77.5,0.6667,1
23,55,13,3,85.0,0.6442,1
23,56,11,5,94.5,0.6923,1
23,57,11,5,84.0,0.7061,1
23,58,11,5,82.0,0.8091,1
23,59,11,5,82.0,0.7667,1
23,60,11,6,81.0,0.6109,1
23,61,10,7,69.5,0.6939,1
23,62,10,7,75.0,0.7296,1
23,63,10,7,73.5,0.7963,1
23,64,10,7,69.5,0.8111,1
23,65,11,7,74.0,0.7455,1
23,66,11,7,73.5,0.7485,1
23,67,10,8,76.5,0.7111,1
23,68,9,9,75.5,0.6519,1
23,69,9,9,64.0,0.75,1
23,70,10,9,84.0,0.7481,1
23,71,10,9,76.5,0.7333,1
23,72,10,9,74.0,0.6704,1
23,73,10,9,83.0,0.7204,1
23,74,10,9,85.0,0.7556,1
23,75,9,10,81.0,0.6185,1
24,0,5,0,0.0,1.0,2
24,1,5,0,37.0,0.35,2
24,2,5,0,51.5,0.4333,2
24,3,5,0,50.0,0.7333,1
24,4,5,0,35.5,0.7833,1
24,5,6,0,56.5,0.8333,1
24,6,6,0,62.0,0.8333,1
24,7,6,0,72.5,0.65,1
24,8,6,0,62.0,0.8333,1
24,9,6,0,59.5,0.7444,1
24,10,7,0,62.5,0.8333,1
24,11,7,0,67.0,0.9048,1
24,12,7,0,66.0,0.9048,1
24,13,7,0,70.5,0.7698,1
24,14,7,0,62.0,0.7698,1
24,15,8,0,0.5,0.6935,1
24,16,8,0,6.0,0.631,1
24,17,7,1,16.5,0.6087,1
24,18,7,1,35.5,0.5556,2
24,19,7,1,58.5,0.7222,1
24,20,8,1,60.0,0.7798,1
24,21,8,1,71.0,0.7143,1
24,22,8,1,80.5,0.75,1
24,23,8,1,73.0,0.6905,1
24,24,8,1,69.5,0.7143,1
24,25,9,1,66.5,0.7963,1
24,26,9,1,74.0,0.8009,1
24,27,9,1,78.5,0.7824,1
24,28,9,1,74.0,0.7454,1
24,29,9,1,69.5,0.8148,1
24,30,10,1,48.0,0.4056,3
24,31,10,1,72.0,0.5959,1
24,32,10,1,69.5,0.4222,2
24,33,10,1,77.5,0.737,1
24,34,10,1,78.5,0.7481,1
24,35,11,1,85.0,0.6879,1
24,36,11,1,84.0,0.7364,1
24,37,11,1,76.5,0.7273,1
24,38,11,1,85.0,0.7333,1
24,39,11,1,82.0,0.6894,1
24,40,12,1,89.0,0.697,1
24,41,12,1,82.5,0.7273,1
24,42,12,1,91.5,0.7197,1
24,43,12,1,83.0,0.7702,1
24,44,12,1,88.0,0.6364,1
24,45,13,1,45.0,0.3739,3
24,46,13,1,52.0,0.5173,2
24,47,13,1,73.5,0.5534,2
24,48,13,1,65.5,0.4989,2
24,49,13,1,77.5,0.6538,1
24,50,14,1,92.0,0.6493,1
24,51,12,3,93.5,0.6392,1
24,52,12,3,93.5,0.6389,1
24,53,10,5,78.0,0.6452,1
24,54,10,5,62.5,0.6407,1
24,55,11,5,85.0,0.7424,1
24,56,11,5,84.0,0.7061,1
24,57,11,5,81.5,0.7515,1
24,58,11,5,85.5,0.7697,1
24,59,9,7,81.5,0.7815,1
24,60,10,7,72.0,0.7,1
24,61,10,7,65.5,0.6796,1
24,62,10,7,66.0,0.6415,1
24,63,10,7,72.5,0.737,1
24,64,9,8,72.0,0.5952,1
24,65,10,8,76.5,0.7167,1
24,66,10,8,79.0,0.6963,1
24,67,10,8,77.5,0.6796,1
24,68,10,8,73.0,0.7222,1
24,69,10,8,84.0,0.7019,1
24,70,10,9,86.0,0.7212,1
24,71,10,9,69.5,0.7704,1
24,72,10,9,75.5,0.8037,1
24,73,10,9,78.5,0.8,1
24,74,10,9,77.5,0.8222,1
24,75,9,10,69.5,0.6056,1
25,0,5,0,0.0,1.0,2
25,1,5,0,28.0,0.85,1
25,2,5,0,45.0,0.6417,1
25,3,5,0,44.5,0.55,2
25,4,5,0,52.0,0.9,1
25,5,6,0,59.0,0.7111,1
25,6,6,0,48.5,0.5222,2
25,7,6,0,65.5,0.9,1
25,8,6,0,59.0,0.8333,1
25,9,6,0,63.0,0.8667,1
25,10,7,0,63.0,0.8492,1
25,11,7,0,69.5,0.8571,1
25,12,7,0,66.5,0.7778,1
25,13,7,0,73.5,0.7381,1
25,14,7,0,72.0,0.6905,1
25,15,8,0,0.0,0.5381,1
25,16,8,0,5.0,0.4286,2
25,17,8,0,12.5,0.5179,2
25,18,8,0,39.0,0.75,1
25,19,8,0,47.5,0.75,1
25,20,9,0,67.5,0.7824,1
25,21,9,0,72.5,0.7361,1
25,22,9,0,75.5,0.7917,1
25,23,9,0,84.0,0.662,1
25,24,9,0,80.0,0.8056,1
25,25,10,0,73.0,0.7889,1
25,26,10,0,65.5,0.7593,1
25,27,10,0,77.5,0.687,1
25,28,10,0,80.5,0.7815,1
25,29,10,0,77.0,0.6648,1
25,30,11,0,57.5,0.5061,2
25,31,11,0,75.5,0.7727,1
25,32,11,0,77.0,0.5679,1
25,33,10,1,84.5,0.6815,1
25,34,10,1,83.0,0.6889,1
25,35,11,1,81.5,0.7303,1
25,36,11,1,85.5,0.6848,1
25,37,11,1,90.0,0.697,1
25,38,11,1,83.5,0.7121,1
25,39,11,1,81.5,0.6,1
25,40,12,1,76.5,0.6919,1
25,41,12,1,85.0,0.6957,1
25,42,12,1,88.0,0.7247,1
25,43,12,1,84.5,0.6641,1
25,44,12,1,81.5,0.7273,1
25,45,13,1,50.0,0.4081,3
25,46,13,1,62.5,0.6041,1
25,47,13,1,82.0,0.6795,1
25,48,13,1,81.5,0.6848,1
25,49,13,1,89.5,0.5577,2
25,50,14,1,90.5,0.674,1
25,51,14,1,91.5,0.6987,1
25,52,14,1,91.0,0.7125,1
25,53,14,1,90.5,0.6905,1
25,54,11,4,91.5,0.7106,1
25,55,12,4,93.5,0.7854,1
25,56,11,5,94.0,0.702,1
25,57,11,5,72.5,0.6652,1
25,58,11,5,82.0,0.703,1
25,59,10,6,90.0,0.7212,1
25,60,10,7,77.0,0.5333,2
25,61,9,8,70.5,0.7056,1
25,62,9,8,73.0,0.7315,1
25,63,9,8,81.5,0.8148,1
25,64,9,8,75.0,0.875,1
25,65,9,9,82.0,0.6296,2
25,66,9,9,76.0,0.6389,2
25,67,9,9,82.0,0.625,2
25,68,9,9,77.0,0.6111,2
25,69,9,9,80.5,0.6898,1
25,70,10,9,65.5,0.5852,2
25,71,10,9,83.5,0.7481,1
25,72,10,9,78.5,0.7185,1
25,73,10,9,71.0,0.7889,1
25,74,10,9,84.5,0.7074,1
25,75,10,9,80.5,0.6796,1
26,0,5,0,0.0,1.0,2
26,1,5,0,39.0,0.3,3
26,2,5,0,54.5,0.7833,1
26,3,5,0,55.0,0.5,2
26,4,5,0,52.0,0.85,1
26,5,6,0,59.5,0.65,1
26,6,6,0,59.0,0.8667,1
26,7,6,0,71.0,0.8667,1
26,8,6,0,59.0,0.9,1
26,9,6,0,65.5,0.9,1
26,10,7,0,67.0,0.8492,1
26,11,7,0,65.0,0.8016,1
26,12,7,0,65.5,0.746,1
26,13,7,0,67.5,0.8333,1
26,14,7,0,67.5,0.7222,1
26,15,8,0,13.5,0.4702,2
26,16,8,0,43.0,0.4107,2
26,17,8,0,47.0,0.4583,2
26,18,8,0,59.0,0.7024,1
26,19,8,0,60.5,0.7738,1
26,20,9,0,68.0,0.6227,1
26,21,9,0,65.0,0.6875,1
26,22,9,0,82.0,0.7222,1
26,23,9,0,75.5,0.713,1
26,24,9,0,81.0,0.7731,1
26,25,10,0,83.0,0.7222,1
26,26,10,0,77.5,0.6741,1
26,27,10,0,79.5,0.7185,1
26,28,10,0,82.0,0.7259,1
26,29,10,0,80.5,0.7407,1
26,30,11,0,36.0,0.6339,1
26,31,11,0,61.0,0.6485,1
26,32,11,0,51.0,0.6152,2
26,33,11,0,79.5,0.5788,2
26,34,11,0,75.5,0.7091,1
26,35,12,0,79.0,0.5366,2
26,36,12,0,82.5,0.6237,1
26,37,12,0,87.5,0.6806,1
26,38,12,0,81.0,0.6692,1
26,39,12,0,78.5,0.7348,1
26,40,13,0,77.0,0.6944,1
26,41,13,0,93.0,0.7115,1
26,42,13,0,95.0,0.6688,1
26,43,13,0,87.0,0.6517,1
26,44,13,0,88.0,0.7169,1
26,45,14,0,37.5,0.4373,1
26,46,14,0,59.5,0.5275,1
26,47,14,0,72.5,0.4872,3
26,48,14,0,75.0,0.6099,1
26,49,14,0,76.5,0.5326,1
26,50,15,0,86.0,0.57,1
26,51,15,0,88.5,0.5857,2
26,52,13,2,92.5,0.6532,1
26,53,13,2,84.5,0.5983,2
26,54,11,4,82.0,0.6346,1
26,55,12,4,82.5,0.5871,1
26,56,12,4,85.0,0.6477,1
26,57,11,5,79.0,0.6118,1
26,58,11,5,78.5,0.7061,1
26,59,10,6,84.0,0.7121,1
26,60,11,6,67.0,0.5924,2
26,61,11,6,74.5,0.5788,2
26,62,11,6,81.5,0.6682,1
26,63,11,6,78.5,0.5467,1
26,64,11,6,76.5,0.477,2
26,65,12,6,93.0,0.6288,1
26,66,11,7,84.5,0.6515,1
26,67,11,7,80.0,0.6242,2
26,68,10,8,88.0,0.6636,1
26,69,10,8,73.0,0.637,2
26,70,11,8,75.5,0.6727,2
26,71,11,8,89.0,0.6939,1
26,72,11,8,81.5,0.6712,1
26,73,11,8,72.5,0.7182,1
26,74,11,8,92.5,0.7,1
26,75,10,9,77.0,0.6879,1
27,0,5,0,44.0,1.0,1
27,1,5,0,45.0,0.7833,1
27,2,5,0,53.0,0.9,1
27,3,5,0,56.0,1.0,1
27,4,5,0,49.0,0.9,1
27,5,6,0,45.5,0.6,2
27,6,6,0,65.5,0.8333,1
27,7,6,0,68.0,0.8333,1
27,8,6,0,66.0,0.9,1
27,9,6,0,65.5,0.9,1
27,10,7,0,71.0,0.7778,1
27,11,7,0,75.0,0.6825,1
27,12,7,0,73.0,0.8095,1
27,13,7,0,75.0,0.8571,1
27,14,7,0,70.5,0.7937,1
27,15,8,0,18.5,0.4048,3
27,16,8,0,37.5,0.4405,2
27,17,8,0,40.0,0.2321,4
27,18,8,0,42.5,0.5179,2
27,19,8,0,63.0,0.6845,1
27,20,9,0,59.5,0.6944,1
27,21,9,0,62.5,0.5509,2
27,22,9,0,71.0,0.6921,1
27,23,9,0,78.0,0.6944,1
27,24,9,0,60.0,0.6505,1
27,25,10,0,79.5,0.7259,1
27,26,10,0,77.5,0.6444,1
27,27,10,0,66.5,0.663,1
27,28,10,0,78.0,0.6852,1
27,29,10,0,76.0,0.8074,1
27,30,11,0,52.0,0.5379,2
27,31,11,0,64.5,0.5071,1
27,32,11,0,78.0,0.7152,1
27,33,11,0,83.0,0.7182,1
27,34,11,0,87.0,0.6879,1
27,35,12,0,92.0,0.6843,1
27,36,12,0,86.5,0.7222,1
27,37,12,0,83.5,0.6818,1
27,38,12,0,75.5,0.6043,1
27,39,12,0,89.0,0.7071,1
27,40,13,0,83.0,0.6645,1
27,41,13,0,93.5,0.6688,1
27,42,13,0,87.5,0.7457,1
27,43,13,0,85.0,0.6848,1
27,44,13,0,87.0,0.7083,1
27,45,14,0,29.5,0.5062,2
27,46,14,0,62.5,0.4551,3
27,47,14,0,66.5,0.6121,1
27,48,14,0,75.5,0.5533,1
27,49,14,0,75.5,0.6137,1
27,50,15,0,81.5,0.6556,1
27,51,15,0,75.5,0.6035,1
27,52,15,0,88.5,0.646,1
27,53,12,3,92.5,0.6777,1
27,54,11,4,83.0,0.7399,1
27,55,11,5,90.0,0.7045,1
27,56,10,6,81.0,0.7545,1
27,57,10,6,77.5,0.7407,1
27,58,9,7,88.5,0.7704,1
27,59,9,7,84.0,0.7407,1
27,60,10,7,75.0,0.6444,1
27,61,9,8,72.5,0.6111,1
27,62,9,8,79.5,0.6065,1
27,63,9,8,69.5,0.6991,1
27,64,9,8,70.0,0.7176,1
27,65,10,8,66.5,0.6852,1
27,66,10,8,66.5,0.6981,1
27,67,10,8,52.0,0.7056,1
27,68,10,8,71.0,0.6796,1
27,69,10,8,54.5,0.7,1
27,70,11,8,66.5,0.6409,1
27,71,11,8,78.5,0.7,1
27,72,11,8,74.5,0.6476,1
27,73,11,8,75.0,0.6,2
27,74,11,8,72.0,0.6879,1
27,75,10,9,71.0,0.7,1
28,0,5,0,19.5,1.0,2
28,1,5,0,48.5,0.4333,2
28,2,5,0,38.5,0.3,3
28,3,5,0,55.0,0.5,2
28,4,5,0,50.0,0.5,2
28,5,6,0,53.0,0.7889,1
28,6,6,0,73.0,0.8333,1
28,7,6,0,61.0,0.9333,1
28,8,6,0,61.5,0.8333,1
28,9,6,0,67.5,0.8222,1
28,10,7,0,68.5,0.8571,1
28,11,7,0,64.0,0.8571,1
28,12,7,0,71.5,0.7698,1
28,13,7,0,80.0,0.8571,1
28,14,7,0,71.5,0.881,1
28,15,8,0,4.0,0.2857,3
28,16,8,0,15.0,0.2857,4
28,17,8,0,35.0,0.4643,3
28,18,8,0,46.5,0.7321,1
28,19,8,0,56.5,0.7321,1
28,20,9,0,59.5,0.7546,1
28,21,9,0,67.0,0.7037,1
28,22,9,0,70.5,0.5417,2
28,23,9,0,78.0,0.7315,1
28,24,8,1,63.5,0.8929,1
28,25,9,1,66.0,0.6389,2
28,26,9,1,60.0,0.6019,2
28,27,9,1,68.0,0.6204,2
28,28,9,1,73.0,0.6713,1
28,29,9,1,64.0,0.4676,2
28,30,10,1,23.5,0.6852,1
28,31,10,1,68.0,0.5763,1
28,32,10,1,60.5,0.6333,2
28,33,10,1,80.5,0.5889,2
28,34,10,1,84.0,0.8037,1
28,35,11,1,76.5,0.7303,1
28,36,11,1,81.5,0.7303,1
28,37,11,1,90.0,0.7182,1
28,38,11,1,87.0,0.7424,1
28,39,11,1,84.5,0.6788,1
28,40,12,1,92.5,0.5985,2
28,41,12,1,87.5,0.7298,1
28,42,12,1,87.0,0.7222,1
28,43,12,1,83.5,0.7576,1
28,44,12,1,87.0,0.6768,1
28,45,13,1,41.5,0.3868,2
28,46,13,1,56.5,0.5085,2
28,47,13,1,68.5,0.61,1
28,48,13,1,81.5,0.6453,1
28,49,13,1,90.5,0.6549,1
28,50,14,1,92.0,0.652,1
28,51,14,1,90.5,0.7125,1
28,52,14,1,91.5,0.7271,1
28,53,13,2,92.5,0.6703,1
28,54,12,3,83.5,0.7094,1
28,55,13,3,83.0,0.5876,2
28,56,10,6,75.0,0.5563,1
28,57,10,6,67.5,0.5611,2
28,58,10,6,77.5,0.7259,1
28,59,10,6,71.0,0.6,2
28,60,11,6,69.0,0.6273,1
28,61,11,6,77.5,0.6545,1
28,62,11,6,72.5,0.6788,1
28,63,11,6,84.5,0.6227,1
28,64,10,7,80.0,0.6242,1
28,65,11,7,81.0,0.6924,1
28,66,11,7,85.5,0.6606,1
28,67,11,7,82.0,0.5727,2
28,68,10,8,81.0,0.613,1
28,69,10,8,77.5,0.5981,1
28,70,11,8,86.5,0.697,1
28,71,9,10,82.5,0.7136,1
28,72,9,10,73.0,0.7338,1
28,73,9,10,70.5,0.7384,1
28,74,9,10,85.5,0.75,1
28,75,8,11,73.5,0.8214,1
29,0,5,0,21.0,1.0,2
29,1,5,0,42.0,0.3,3
29,2,5,0,48.5,0.95,1
29,3,5,0,61.0,0.85,1
29,4,5,0,53.0,0.95,1
29,5,6,0,67.0,0.5667,2
29,6,6,0,59.0,0.8667,1
