iteration,time_step,coverage_map,score_exchange,component_query,component_response,death_warning,total_messages
23,15,0,22,0,0,0,22
23,16,0,26,5,5,0,36
23,17,0,26,0,0,0,26
23,18,0,26,0,0,0,26
23,19,0,34,0,0,0,34
23,20,0,26,0,0,0,26
23,21,0,18,0,0,0,18
23,22,0,24,0,0,0,24
23,23,0,36,0,0,0,36
23,24,0,28,0,0,0,28
23,25,0,28,0,0,0,28
23,26,0,48,6,6,0,60
23,27,0,50,0,0,0,50
23,28,0,38,0,0,0,38
23,29,0,36,0,0,0,36
23,30,0,56,0,0,0,56
23,31,0,58,6,6,0,70
23,32,0,48,0,0,0,48
23,33,0,48,0,0,0,48
23,34,0,50,0,0,0,50
23,35,0,54,0,0,0,54
23,36,0,56,3,3,0,62
23,37,0,58,0,0,0,58
23,38,0,58,0,0,0,58
23,39,0,56,0,0,0,56
23,40,0,62,0,0,0,62
23,41,0,64,0,0,0,64
23,42,0,50,0,0,0,50
23,43,0,64,0,0,0,64
23,44,0,70,0,0,0,70
23,45,0,62,0,0,0,62
23,46,0,42,4,4,0,50
23,47,0,56,0,0,0,56
23,48,0,62,0,0,0,62
23,49,0,68,0,0,0,68
23,50,0,80,0,0,0,80
23,51,0,64,0,0,0,64
23,52,0,80,0,0,0,80
23,53,0,82,0,0,0,82
23,54,0,58,0,0,0,58
23,55,0,36,0,0,0,36
23,56,0,58,3,3,0,64
23,57,0,52,0,0,0,52
23,58,0,58,0,0,0,58
23,59,0,36,0,0,0,36
23,60,0,52,0,0,0,52
23,61,0,36,0,0,0,36
23,62,0,38,0,0,0,38
23,63,0,38,0,0,0,38
23,64,0,42,0,0,0,42
23,65,0,46,0,0,0,46
23,66,0,58,6,6,0,70
23,67,0,60,0,0,0,60
23,68,0,50,0,0,0,50
23,69,0,48,0,0,0,48
23,70,0,44,0,0,0,44
23,71,0,40,0,0,0,40
23,72,0,46,0,0,0,46
23,73,0,46,0,0,0,46
23,74,0,50,0,0,0,50
23,75,0,50,0,0,0,50
24,1,0,6,6,6,0,18
24,2,0,8,0,0,0,8
24,3,0,12,0,0,0,12
24,4,0,10,0,0,0,10
24,5,0,10,0,0,0,10
24,6,0,14,0,0,0,14
24,7,0,10,0,0,0,10
24,8,0,22,0,0,0,22
24,9,0,18,0,0,0,18
24,10,0,20,0,0,0,20
24,11,0,24,0,0,0,24
24,12,0,28,0,0,0,28
24,13,0,20,0,0,0,20
24,14,0,14,0,0,0,14
24,15,0,28,0,0,0,28
24,16,0,28,3,3,0,34
24,17,0,20,0,0,0,20
24,18,0,14,0,0,0,14
24,19,0,20,0,0,0,20
24,20,0,16,0,0,0,16
24,21,0,28,4,4,0,36
24,22,0,30,0,0,0,30
24,23,0,40,0,0,0,40
24,24,0,24,0,0,0,24
24,25,0,28,0,0,0,28
24,26,0,32,0,0,0,32
24,27,0,38,0,0,0,38
24,28,0,40,0,0,0,40
24,29,0,42,0,0,0,42
24,30,0,34,0,0,0,34
24,31,0,40,0,0,0,40
24,32,0,32,0,0,0,32
24,33,0,48,0,0,0,48
24,34,0,46,0,0,0,46
24,35,0,44,0,0,0,44
24,36,0,52,1,1,0,54
24,37,0,54,0,0,0,54
24,38,0,60,0,0,0,60
24,39,0,60,0,0,0,60
24,40,0,56,0,0,0,56
24,41,0,84,3,3,0,90
24,42,0,60,0,0,0,60
24,43,0,60,0,0,0,60
24,44,0,68,0,0,0,68
24,45,0,66,0,0,0,66
24,46,0,58,5,5,0,68
24,47,0,58,0,0,0,58
24,48,0,50,0,0,0,50
24,49,0,62,0,0,0,62
24,50,0,58,0,0,0,58
24,51,0,84,5,5,0,94
24,52,0,88,0,0,0,88
24,53,0,80,0,0,0,80
24,54,0,68,0,0,0,68
24,55,0,54,0,0,0,54
24,56,0,60,0,0,0,60
24,57,0,64,0,0,0,64
24,58,0,48,0,0,0,48
24,59,0,50,0,0,0,50
24,60,0,46,0,0,0,46
24,61,0,42,2,2,0,46
24,62,0,38,0,0,0,38
24,63,0,42,0,0,0,42
24,64,0,44,0,0,0,44
24,65,0,38,0,0,0,38
24,66,0,46,3,3,0,52
24,67,0,56,0,0,0,56
24,68,0,56,0,0,0,56
24,69,0,46,0,0,0,46
24,70,0,42,0,0,0,42
24,71,0,56,6,6,0,68
24,72,0,52,0,0,0,52
24,73,0,48,0,0,0,48
24,74,0,38,0,0,0,38
24,75,0,40,0,0,0,40
25,1,0,6,6,6,0,18
25,2,0,18,0,0,0,18
25,3,0,14,0,0,0,14
25,4,0,12,0,0,0,12
25,5,0,12,0,0,0,12
25,6,0,14,4,4,0,22
25,7,0,12,0,0,0,12
25,8,0,18,0,0,0,18
25,9,0,22,0,0,0,22
25,10,0,20,0,0,0,20
25,11,0,18,0,0,0,18
25,12,0,24,0,0,0,24
25,13,0,20,0,0,0,20
25,14,0,12,0,0,0,12
25,15,0,24,0,0,0,24
25,16,0,16,3,3,0,22
25,17,0,20,0,0,0,20
25,18,0,28,0,0,0,28
25,19,0,38,0,0,0,38
25,20,0,30,0,0,0,30
25,21,0,30,0,0,0,30
25,22,0,20,0,0,0,20
25,23,0,28,0,0,0,28
25,24,0,42,0,0,0,42
25,25,0,36,0,0,0,36
25,26,0,40,6,6,0,52
25,27,0,56,0,0,0,56
25,28,0,54,0,0,0,54
25,29,0,48,0,0,0,48
25,30,0,46,0,0,0,46
25,31,0,44,6,6,0,56
25,32,0,44,0,0,0,44
25,33,0,36,0,0,0,36
25,34,0,42,0,0,0,42
25,35,0,52,0,0,0,52
25,36,0,46,0,0,0,46
25,37,0,52,0,0,0,52
25,38,0,54,0,0,0,54
25,39,0,50,0,0,0,50
25,40,0,68,0,0,0,68
25,41,0,60,4,4,0,68
25,42,0,62,0,0,0,62
25,43,0,54,0,0,0,54
25,44,0,66,0,0,0,66
25,45,0,58,0,0,0,58
25,46,0,66,2,2,0,70
25,47,0,56,0,0,0,56
25,48,0,68,0,0,0,68
25,49,0,54,0,0,0,54
25,50,0,40,0,0,0,40
25,51,0,60,1,1,0,62
25,52,0,62,0,0,0,62
25,53,0,56,0,0,0,56
25,54,0,46,0,0,0,46
25,55,0,52,0,0,0,52
25,56,0,60,4,4,0,68
25,57,0,50,0,0,0,50
25,58,0,48,0,0,0,48
25,59,0,50,0,0,0,50
25,60,0,54,0,0,0,54
25,61,0,50,4,4,0,58
25,62,0,48,0,0,0,48
25,63,0,44,0,0,0,44
25,64,0,46,0,0,0,46
25,65,0,38,0,0,0,38
25,66,0,54,5,5,0,64
25,67,0,42,0,0,0,42
25,68,0,44,0,0,0,44
25,69,0,36,0,0,0,36
25,70,0,50,0,0,0,50
25,71,0,36,2,2,0,40
25,72,0,36,0,0,0,36
25,73,0,38,0,0,0,38
25,74,0,36,0,0,0,36
25,75,0,36,0,0,0,36
26,1,0,12,12,12,0,36
26,2,0,4,0,0,0,4
26,3,0,14,0,0,0,14
26,4,0,12,0,0,0,12
26,5,0,10,0,0,0,10
26,6,0,12,2,2,0,16
26,7,0,18,0,0,0,18
26,8,0,22,0,0,0,22
26,9,0,22,0,0,0,22
26,10,0,20,0,0,0,20
26,11,0,26,3,3,0,32
26,12,0,22,0,0,0,22
26,13,0,30,0,0,0,30
26,14,0,32,0,0,0,32
26,15,0,22,0,0,0,22
26,16,0,12,0,0,0,12
26,17,0,12,0,0,0,12
26,18,0,22,0,0,0,22
26,19,0,20,0,0,0,20
26,20,0,24,0,0,0,24
26,21,0,24,3,3,0,30
26,22,0,28,0,0,0,28
26,23,0,26,0,0,0,26
26,24,0,34,0,0,0,34
26,25,0,32,0,0,0,32
26,26,0,48,3,3,0,54
26,27,0,52,0,0,0,52
26,28,0,50,0,0,0,50
26,29,0,38,0,0,0,38
26,30,0,42,0,0,0,42
26,31,0,34,1,1,0,36
26,32,0,36,0,0,0,36
26,33,0,38,0,0,0,38
26,34,0,40,0,0,0,40
26,35,0,46,0,0,0,46
26,36,0,66,5,5,0,76
26,37,0,64,0,0,0,64
26,38,0,68,0,0,0,68
26,39,0,68,0,0,0,68
26,40,0,68,0,0,0,68
26,41,0,58,1,1,0,60
26,42,0,72,0,0,0,72
26,43,0,78,0,0,0,78
26,44,0,72,0,0,0,72
26,45,0,70,0,0,0,70
26,46,0,60,4,4,0,68
26,47,0,56,0,0,0,56
26,48,0,58,0,0,0,58
26,49,0,56,0,0,0,56
26,50,0,64,0,0,0,64
26,51,0,78,1,1,0,80
26,52,0,80,0,0,0,80
26,53,0,54,0,0,0,54
26,54,0,84,0,0,0,84
26,55,0,56,0,0,0,56
26,56,0,68,4,4,0,76
26,57,0,66,0,0,0,66
26,58,0,52,0,0,0,52
26,59,0,42,0,0,0,42
26,60,0,40,0,0,0,40
26,61,0,34,0,0,0,34
26,62,0,46,0,0,0,46
26,63,0,50,0,0,0,50
26,64,0,46,0,0,0,46
26,65,0,42,0,0,0,42
26,66,0,54,0,0,0,54
26,67,0,36,0,0,0,36
26,68,0,46,0,0,0,46
26,69,0,40,0,0,0,40
26,70,0,64,0,0,0,64
26,71,0,64,3,3,0,70
26,72,0,44,0,0,0,44
26,73,0,58,0,0,0,58
26,74,0,48,0,0,0,48
26,75,0,62,0,0,0,62
27,1,0,10,10,10,0,30
27,2,0,14,0,0,0,14
27,3,0,10,0,0,0,10
27,4,0,12,0,0,0,12
27,5,0,10,0,0,0,10
27,6,0,24,4,4,0,32
27,7,0,20,0,0,0,20
27,8,0,14,0,0,0,14
27,9,0,22,0,0,0,22
27,10,0,16,0,0,0,16
27,11,0,22,0,0,0,22
27,12,0,18,0,0,0,18
27,13,0,16,0,0,0,16
27,14,0,18,0,0,0,18
27,15,0,32,0,0,0,32
27,16,0,16,3,3,0,22
27,17,0,16,0,0,0,16
27,18,0,12,0,0,0,12
27,19,0,20,0,0,0,20
27,20,0,16,0,0,0,16
27,21,0,22,0,0,0,22
27,22,0,32,0,0,0,32
27,23,0,28,0,0,0,28
27,24,0,36,0,0,0,36
27,25,0,34,0,0,0,34
27,26,0,66,7,7,0,80
27,27,0,52,0,0,0,52
27,28,0,60,0,0,0,60
27,29,0,48,0,0,0,48
27,30,0,46,0,0,0,46
27,31,0,46,5,5,0,56
27,32,0,30,0,0,0,30
27,33,0,38,0,0,0,38
27,34,0,48,0,0,0,48
27,35,0,46,0,0,0,46
27,36,0,58,1,1,0,60
27,37,0,56,0,0,0,56
27,38,0,50,0,0,0,50
27,39,0,56,0,0,0,56
27,40,0,52,0,0,0,52
27,41,0,54,1,1,0,56
27,42,0,58,0,0,0,58
27,43,0,64,0,0,0,64
27,44,0,58,0,0,0,58
27,45,0,64,0,0,0,64
27,46,0,70,7,7,0,84
27,47,0,62,0,0,0,62
27,48,0,50,0,0,0,50
27,49,0,74,0,0,0,74
27,50,0,68,0,0,0,68
27,51,0,70,4,4,0,78
27,52,0,98,0,0,0,98
27,53,0,72,0,0,0,72
27,54,0,64,0,0,0,64
27,55,0,62,0,0,3,65
27,56,0,36,0,0,0,36
27,57,0,38,0,0,0,38
27,58,0,28,0,0,0,28
27,59,0,38,0,0,0,38
27,60,0,24,0,0,0,24
27,61,0,38,2,2,0,42
27,62,0,38,0,0,0,38
27,63,0,44,0,0,0,44
27,64,0,38,0,0,0,38
27,65,0,48,0,0,0,48
27,66,0,46,2,2,0,50
27,67,0,54,0,0,0,54
27,68,0,42,0,0,0,42
27,69,0,42,0,0,0,42
27,70,0,30,0,0,0,30
27,71,0,30,0,0,0,30
27,72,0,38,0,0,0,38
27,73,0,48,0,0,0,48
27,74,0,32,0,0,0,32
27,75,0,46,0,0,0,46
28,1,0,6,6,6,0,18
28,2,0,6,0,0,0,6
28,3,0,10,0,0,0,10
28,4,0,10,0,0,0,10
28,5,0,12,0,0,0,12
28,6,0,8,0,0,0,8
28,7,0,12,0,0,0,12
28,8,0,22,0,0,0,22
28,9,0,26,0,0,0,26
28,10,0,18,0,0,0,18
28,11,0,20,0,0,0,20
28,12,0,20,0,0,0,20
28,13,0,32,0,0,0,32
28,14,0,22,0,0,0,22
28,15,0,22,0,0,0,22
28,16,0,16,0,0,0,16
28,17,0,18,0,0,0,18
28,18,0,20,0,0,0,20
28,19,0,32,0,0,0,32
28,20,0,24,0,0,0,24
28,21,0,30,0,0,0,30
28,22,0,30,0,0,0,30
28,23,0,38,0,0,0,38
28,24,0,32,0,0,0,32
28,25,0,24,0,0,0,24
28,26,0,36,2,2,0,40
28,27,0,36,0,0,0,36
28,28,0,38,0,0,0,38
28,29,0,34,0,0,0,34
28,30,0,50,0,0,0,50
28,31,0,32,0,0,0,32
28,32,0,22,0,0,0,22
28,33,0,36,0,0,0,36
28,34,0,34,0,0,0,34
28,35,0,44,0,0,0,44
28,36,0,48,0,0,0,48
28,37,0,52,0,0,0,52
28,38,0,52,0,0,0,52
28,39,0,58,0,0,0,58
28,40,0,50,0,0,0,50
28,41,0,54,0,0,0,54
28,42,0,58,0,0,0,58
28,43,0,54,0,0,0,54
28,44,0,52,0,0,0,52
28,45,0,60,0,0,0,60
28,46,0,40,0,0,0,40
28,47,0,52,0,0,0,52
28,48,0,46,0,0,0,46
28,49,0,38,0,0,0,38
28,50,0,42,0,0,0,42
28,51,0,60,3,3,0,66
28,52,0,80,0,0,0,80
28,53,0,68,0,0,0,68
28,54,0,76,0,0,0,76
28,55,0,52,0,0,0,52
28,56,0,64,4,4,0,72
28,57,0,50,0,0,4,54
28,58,0,38,0,0,0,38
28,59,0,48,0,0,0,48
28,60,0,52,0,0,0,52
28,61,0,44,7,7,0,58
28,62,0,68,0,0,0,68
28,63,0,60,0,0,0,60
28,64,0,54,0,0,0,54
28,65,0,42,0,0,0,42
28,66,0,52,1,1,0,54
28,67,0,38,0,0,0,38
28,68,0,56,0,0,0,56
28,69,0,38,0,0,0,38
28,70,0,36,0,0,0,36
28,71,0,46,4,4,0,54
28,72,0,40,0,0,0,40
28,73,0,38,0,0,0,38
28,74,0,30,0,0,0,30
28,75,0,30,0,0,0,30
29,1,0,8,8,8,0,24
29,2,0,14,0,0,0,14
29,3,0,10,0,0,0,10
29,4,0,10,0,0,0,10
29,5,0,8,0,0,0,8
29,6,0,12,0,0,0,12
29,7,0,18,0,0,0,18
29,8,0,16,0,0,0,16
29,9,0,18,0,0,0,18
29,10,0,24,0,0,0,24
29,11,0,14,0,0,0,14
29,12,0,28,0,0,0,28
29,13,0,24,0,0,0,24
29,14,0,32,0,0,0,32
29,15,0,20,0,0,0,20
29,16,0,18,3,3,0,24
29,17,0,18,0,0,0,18
29,18,0,26,0,0,0,26
29,19,0,26,0,0,0,26
29,20,0,26,0,0,0,26
29,21,0,32,1,1,0,34
29,22,0,38,0,0,0,38
29,23,0,40,0,0,0,40
29,24,0,28,0,0,0,28
29,25,0,38,0,0,0,38
29,26,0,48,6,6,0,60
29,27,0,40,0,0,0,40
29,28,0,46,0,0,0,46
29,29,0,40,0,0,0,40
29,30,0,40,0,0,0,40
29,31,0,44,3,3,0,50
29,32,0,30,0,0,0,30
29,33,0,36,0,0,0,36
29,34,0,48,0,0,0,48
29,35,0,48,0,0,0,48
29,36,0,56,0,0,0,56
29,37,0,56,0,0,0,56
29,38,0,46,0,0,0,46
29,39,0,62,0,0,0,62
29,40,0,48,0,0,0,48
29,41,0,50,1,1,0,52
29,42,0,48,0,0,0,48
29,43,0,54,0,0,0,54
29,44,0,58,0,0,0,58
29,45,0,58,0,0,0,58
29,46,0,56,5,5,0,66
29,47,0,52,0,0,0,52
29,48,0,62,0,0,0,62
29,49,0,62,0,0,0,62
29,50,0,48,0,0,0,48
29,51,0,78,6,6,0,90
29,52,0,72,0,0,0,72
29,53,0,76,0,0,0,76
29,54,0,70,0,0,8,78
29,55,0,36,0,0,0,36
29,56,0,48,4,4,0,56
29,57,0,38,0,0,0,38
29,58,0,48,0,0,0,48
29,59,0,38,0,0,0,38
29,60,0,44,0,0,0,44
29,61,0,28,4,4,0,36
29,62,0,24,0,0,0,24
29,63,0,20,0,0,0,20
29,64,0,26,0,0,0,26
29,65,0,26,0,0,0,26
29,66,0,40,4,4,0,48
29,67,0,30,0,0,0,30
29,68,0,32,0,0,0,32
29,69,0,38,0,0,0,38
29,70,0,48,0,0,0,48
29,71,0,50,3,3,0,56
29,72,0,44,0,0,0,44
29,73,0,34,0,0,0,34
29,74,0,32,0,0,0,32
29,75,0,34,0,0,0,34
30,1,0,10,10,10,0,30
30,2,0,12,0,0,0,12
30,3,0,6,0,0,0,6
30,4,0,12,0,0,0,12
30,5,0,12,0,0,0,12
30,6,0,22,4,4,0,30
30,7,0,22,0,0,0,22
30,8,0,24,0,0,0,24
30,9,0,22,0,0,0,22
30,10,0,14,0,0,0,14
30,11,0,20,0,0,0,20
30,12,0,16,0,0,0,16
30,13,0,24,0,0,0,24
30,14,0,26,0,0,0,26
30,15,0,20,0,0,0,20
30,16,0,20,1,1,0,22
30,17,0,26,0,0,0,26
30,18,0,30,0,0,0,30
30,19,0,30,0,0,0,30
30,20,0,24,0,0,0,24
30,21,0,34,1,1,0,36
30,22,0,24,0,0,0,24
30,23,0,20,0,0,0,20
30,24,0,24,0,0,0,24
30,25,0,20,0,0,0,20
30,26,0,42,6,6,0,54
30,27,0,48,0,0,0,48
30,28,0,58,0,0,0,58
30,29,0,52,0,0,0,52
30,30,0,54,0,0,0,54
30,31,0,32,5,5,0,42
30,32,0,38,0,0,0,38
30,33,0,34,0,0,0,34
30,34,0,38,0,0,0,38
30,35,0,48,0,0,0,48
30,36,0,60,0,0,0,60
30,37,0,60,0,0,0,60
30,38,0,68,0,0,0,68
30,39,0,62,0,0,0,62
30,40,0,76,0,0,0,76
30,41,0,70,0,0,0,70
30,42,0,54,0,0,0,54
30,43,0,64,0,0,0,64
30,44,0,56,0,0,0,56
30,45,0,66,0,0,0,66
30,46,0,56,7,7,0,70
30,47,0,76,0,0,0,76
30,48,0,70,0,0,0,70
30,49,0,80,0,0,0,80
30,50,0,56,0,0,0,56
30,51,0,70,0,0,0,70
30,52,0,68,0,0,0,68
30,53,0,70,0,0,0,70
30,54,0,74,0,0,0,74
30,55,0,72,0,0,0,72
30,56,0,58,0,0,0,58
30,57,0,64,0,0,0,64
30,58,0,36,0,0,0,36
30,59,0,38,0,0,0,38
30,60,0,38,0,0,0,38
30,61,0,42,2,2,0,46
30,62,0,62,0,0,0,62
30,63,0,64,0,0,0,64
30,64,0,54,0,0,0,54
30,65,0,52,0,0,0,52
30,66,0,58,4,4,0,66
30,67,0,68,0,0,0,68
30,68,0,78,0,0,0,78
30,69,0,62,0,0,0,62
30,70,0,66,0,0,0,66
30,71,0,66,5,5,0,76
30,72,0,60,0,0,0,60
30,73,0,52,0,0,0,52
30,74,0,58,0,0,0,58
30,75,0,52,0,0,0,52
31,1,0,14,14,14,0,42
31,2,0,12,0,0,0,12
31,3,0,12,0,0,0,12
31,4,0,14,0,0,0,14
31,5,0,16,0,0,0,16
31,6,0,22,4,4,0,30
31,7,0,18,0,0,0,18
31,8,0,20,0,0,0,20
31,9,0,10,0,0,0,10
31,10,0,18,0,0,0,18
31,11,0,26,4,4,0,34
31,12,0,20,0,0,0,20
31,13,0,28,0,0,0,28
31,14,0,30,0,0,0,30
31,15,0,22,0,0,0,22
31,16,0,32,5,5,0,42
31,17,0,18,0,0,0,18
31,18,0,20,0,0,0,20
31,19,0,18,0,0,0,18
31,20,0,14,0,0,0,14
31,21,0,20,0,0,0,20
31,22,0,24,0,0,0,24
31,23,0,30,0,0,0,30
31,24,0,32,0,0,0,32
31,25,0,34,0,0,0,34
31,26,0,36,1,1,0,38
31,27,0,32,0,0,0,32
31,28,0,44,0,0,0,44
31,29,0,38,0,0,0,38
31,30,0,38,0,0,0,38
31,31,0,38,6,6,0,50
31,32,0,34,0,0,0,34
31,33,0,30,0,0,0,30
31,34,0,46,0,0,0,46
31,35,0,50,0,0,0,50
31,36,0,42,0,0,0,42
31,37,0,50,0,0,0,50
31,38,0,44,0,0,0,44
31,39,0,54,0,0,0,54
31,40,0,54,0,0,0,54
31,41,0,42,0,0,0,42
31,42,0,58,0,0,0,58
31,43,0,60,0,0,0,60
31,44,0,72,0,0,0,72
31,45,0,68,0,0,0,68
31,46,0,54,5,5,0,64
31,47,0,58,0,0,0,58
31,48,0,40,0,0,0,40
31,49,0,36,0,0,0,36
31,50,0,50,0,0,0,50
31,51,0,86,5,5,0,96
31,52,0,76,0,0,0,76
31,53,0,60,0,0,0,60
31,54,0,42,0,0,0,42
31,55,0,44,0,0,0,44
31,56,0,50,4,4,0,58
31,57,0,32,0,0,0,32
31,58,0,28,0,0,0,28
31,59,0,34,0,0,0,34
31,60,0,46,0,0,0,46
31,61,0,40,2,2,0,44
31,62,0,36,0,0,0,36
31,63,0,40,0,0,0,40
31,64,0,52,0,0,0,52
31,65,0,56,0,0,0,56
31,66,0,48,0,0,0,48
31,67,0,44,0,0,0,44
31,68,0,46,0,0,0,46
31,69,0,44,0,0,0,44
31,70,0,54,0,0,0,54
31,71,0,48,4,4,0,56
31,72,0,60,0,0,0,60
31,73,0,66,0,0,0,66
31,74,0,62,0,0,0,62
31,75,0,52,0,0,0,52
32,1,0,8,8,8,0,24
32,2,0,12,0,0,0,12
32,3,0,10,0,0,0,10
32,4,0,16,0,0,0,16
32,5,0,14,0,0,0,14
32,6,0,18,1,1,0,20
32,7,0,16,0,0,0,16
32,8,0,18,0,0,0,18
32,9,0,20,0,0,0,20
32,10,0,10,0,0,0,10
32,11,0,24,3,3,0,30
32,12,0,22,0,0,0,22
32,13,0,24,0,0,0,24
32,14,0,30,0,0,0,30
32,15,0,14,0,0,0,14
32,16,0,20,4,4,0,28
32,17,0,20,0,0,0,20
32,18,0,24,0,0,0,24
32,19,0,26,0,0,0,26
32,20,0,30,0,0,0,30
32,21,0,52,8,8,0,68
32,22,0,32,0,0,0,32
32,23,0,28,0,0,0,28
32,24,0,34,0,0,0,34
32,25,0,34,0,0,0,34
32,26,0,28,0,0,0,28
32,27,0,40,0,0,0,40
32,28,0,40,0,0,0,40
32,29,0,38,0,0,0,38
32,30,0,56,0,0,0,56
32,31,0,46,6,6,0,58
32,32,0,50,0,0,0,50
32,33,0,48,0,0,0,48
32,34,0,44,0,0,0,44
32,35,0,44,0,0,0,44
32,36,0,58,4,4,0,66
32,37,0,64,0,0,0,64
32,38,0,56,0,0,0,56
32,39,0,52,0,0,0,52
32,40,0,72,0,0,0,72
32,41,0,60,0,0,0,60
32,42,0,68,0,0,0,68
32,43,0,68,0,0,0,68
32,44,0,68,0,0,0,68
32,45,0,70,0,0,0,70
32,46,0,64,5,5,0,74
32,47,0,48,0,0,0,48
32,48,0,54,0,0,0,54
32,49,0,46,0,0,0,46
32,50,0,46,0,0,0,46
32,51,0,74,6,6,0,86
32,52,0,62,0,0,0,62
32,53,0,80,0,0,0,80
32,54,0,54,0,0,0,54
32,55,0,68,0,0,0,68
32,56,0,64,4,4,8,80
32,57,0,48,0,0,0,48
32,58,0,46,0,0,0,46
32,59,0,48,0,0,0,48
32,60,0,62,0,0,0,62
32,61,0,48,0,0,0,48
32,62,0,44,0,0,0,44
32,63,0,52,0,0,0,52
32,64,0,36,0,0,0,36
32,65,0,40,0,0,0,40
32,66,0,48,5,5,0,58
32,67,0,36,0,0,0,36
32,68,0,52,0,0,0,52
32,69,0,50,0,0,0,50
32,70,0,40,0,0,0,40
32,71,0,50,7,7,0,64
32,72,0,44,0,0,0,44
32,73,0,42,0,0,0,42
32,74,0,52,0,0,0,52
32,75,0,48,0,0,0,48
33,1,0,16,16,16,0,48
33,2,0,12,0,0,0,12
33,3,0,10,0,0,0,10
33,4,0,10,0,0,0,10
33,5,0,16,0,0,0,16
33,6,0,14,0,0,0,14
33,7,0,12,0,0,0,12
33,8,0,24,0,0,0,24
33,9,0,22,0,0,0,22
33,10,0,18,0,0,0,18
33,11,0,36,6,6,0,48
33,12,0,24,0,0,0,24
33,13,0,20,0,0,0,20
33,14,0,24,0,0,0,24
33,15,0,34,0,0,0,34
33,16,0,20,3,3,0,26
33,17,0,22,0,0,0,22
33,18,0,24,0,0,0,24
33,19,0,24,0,0,0,24
33,20,0,20,0,0,0,20
33,21,0,26,4,4,0,34
33,22,0,28,0,0,0,28
33,23,0,34,0,0,0,34
33,24,0,34,0,0,0,34
33,25,0,30,0,0,0,30
33,26,0,42,5,5,0,52
33,27,0,28,0,0,0,28
33,28,0,48,0,0,0,48
33,29,0,32,0,0,0,32
33,30,0,36,0,0,0,36
33,31,0,34,0,0,0,34
33,32,0,36,0,0,0,36
33,33,0,34,0,0,0,34
33,34,0,36,0,0,0,36
33,35,0,50,0,0,0,50
33,36,0,44,1,1,0,46
33,37,0,48,0,0,0,48
33,38,0,50,0,0,0,50
33,39,0,56,0,0,0,56
33,40,0,58,0,0,0,58
33,41,0,60,4,4,0,68
33,42,0,56,0,0,0,56
33,43,0,56,0,0,0,56
33,44,0,58,0,0,0,58
33,45,0,56,0,0,0,56
33,46,0,62,7,7,0,76
33,47,0,62,0,0,0,62
33,48,0,68,0,0,0,68
33,49,0,74,0,0,0,74
33,50,0,60,0,0,0,60
33,51,0,56,1,1,0,58
33,52,0,60,0,0,0,60
33,53,0,66,0,0,0,66
33,54,0,74,0,0,0,74
33,55,0,44,0,0,0,44
33,56,0,44,4,4,0,52
33,57,0,38,0,0,0,38
33,58,0,50,0,0,5,55
33,59,0,34,0,0,0,34
33,60,0,28,0,0,0,28
33,61,0,34,1,1,0,36
33,62,0,36,0,0,0,36
33,63,0,44,0,0,0,44
33,64,0,40,0,0,0,40
33,65,0,56,0,0,0,56
33,66,0,48,0,0,0,48
33,67,0,44,0,0,0,44
33,68,0,38,0,0,0,38
33,69,0,42,0,0,0,42
33,70,0,42,0,0,0,42
33,71,0,46,6,6,0,58
33,72,0,64,0,0,0,64
33,73,0,52,0,0,0,52
33,74,0,62,0,0,0,62
33,75,0,50,0,0,0,50
34,1,0,8,8,8,0,24
34,2,0,6,0,0,0,6
34,3,0,4,0,0,0,4
34,4,0,8,0,0,0,8
34,5,0,10,0,0,0,10
34,6,0,16,3,3,0,22
34,7,0,20,0,0,0,20
34,8,0,14,0,0,0,14
34,9,0,18,0,0,0,18
34,10,0,28,0,0,0,28
34,11,0,24,5,5,0,34
34,12,0,26,0,0,0,26
34,13,0,32,0,0,0,32
34,14,0,24,0,0,0,24
34,15,0,22,0,0,0,22
34,16,0,10,1,1,0,12
34,17,0,16,0,0,0,16
34,18,0,20,0,0,0,20
34,19,0,26,0,0,0,26
34,20,0,20,0,0,0,20
34,21,0,32,6,6,0,44
34,22,0,24,0,0,0,24
34,23,0,38,0,0,0,38
34,24,0,46,0,0,0,46
34,25,0,34,0,0,0,34
34,26,0,44,6,6,0,56
34,27,0,50,0,0,0,50
34,28,0,52,0,0,0,52
34,29,0,48,0,0,0,48
34,30,0,42,0,0,0,42
34,31,0,30,4,4,0,38
34,32,0,40,0,0,0,40
34,33,0,44,0,0,0,44
34,34,0,50,0,0,0,50
34,35,0,46,0,0,0,46
34,36,0,48,0,0,0,48
34,37,0,68,0,0,0,68
34,38,0,68,0,0,0,68
34,39,0,68,0,0,0,68
34,40,0,56,0,0,0,56
34,41,0,60,1,1,0,62
34,42,0,70,0,0,0,70
34,43,0,50,0,0,0,50
34,44,0,60,0,0,0,60
34,45,0,62,0,0,0,62
34,46,0,42,4,4,0,50
34,47,0,58,0,0,0,58
34,48,0,46,0,0,0,46
34,49,0,68,0,0,0,68
34,50,0,62,0,0,0,62
34,51,0,80,6,6,0,92
34,52,0,86,0,0,0,86
34,53,0,76,0,0,0,76
34,54,0,60,0,0,5,65
34,55,0,42,0,0,0,42
34,56,0,64,5,5,0,74
34,57,0,60,0,0,0,60
34,58,0,52,0,0,0,52
34,59,0,62,0,0,0,62
34,60,0,50,0,0,0,50
34,61,0,64,7,7,0,78
